event,x,y,speed,button,time,scroll,session_id
move,436,806,427.97395505492244,,1736581566.3841777,,1736581533
move,435,808,140.14447957770656,,1736581566.4011316,,1736581533
move,433,811,277.5534657872428,,1736581566.414096,,1736581533
move,432,813,1135.1668920720501,,1736581566.4150934,,1736581533
move,431,815,172.45736465989884,,1736581566.4280593,,1736581533
move,425,821,567.2321949714602,,1736581566.4440165,,1736581533
move,419,826,460.6485566365833,,1736581566.4609714,,1736581533
move,413,835,3611.26597235144,,1736581566.4639628,,1736581533
move,400,845,1645.144096967955,,1736581566.4739354,,1736581533
move,389,852,3267.8239288857,,1736581566.476928,,1736581533
move,378,858,966.4658223244758,,1736581566.4898927,,1736581533
move,368,861,3488.3947543654554,,1736581566.4928856,,1736581533
move,360,866,429.99016330818966,,1736581566.5158236,,1736581533
move,351,871,5158.027076309405,,1736581566.5168216,,1736581533
move,344,876,8623.510343417294,,1736581566.5188158,,1736581533
move,334,882,687.877168711178,,1736581566.5347726,,1736581533
move,322,891,15033.347670250896,,1736581566.536768,,1736581533
move,309,898,7403.246434050113,,1736581566.5377648,,1736581533
move,295,906,3232.845116894799,,1736581566.5437489,,1736581533
move,276,915,1170.865092317123,,1736581566.5617085,,1736581533
move,261,922,3321.4411770407064,,1736581566.5666888,,1736581533
move,250,926,1955.120257042253,,1736581566.5726743,,1736581533
move,241,928,1027.5988465733408,,1736581566.5816498,,1736581533
move,236,929,426.0156555902209,,1736581566.5926197,,1736581533
move,233,931,190.28106770451095,,1736581566.6115682,,1736581533
move,231,933,166.83471906158863,,1736581566.6295204,,1736581533
move,229,933,1002.3429322499701,,1736581566.630517,,1736581533
move,225,934,179.74243000374852,,1736581566.653456,,1736581533
move,221,935,2066.6298300610247,,1736581566.655451,,1736581533
move,219,935,105.54496156217365,,1736581566.6753972,,1736581533
move,219,934,58.985810117147395,,1736581566.6923525,,1736581533
move,219,929,1670.6380944794073,,1736581566.6953437,,1736581533
move,216,925,455.71437884352116,,1736581566.7053182,,1736581533
move,214,914,700.5967716182566,,1736581566.7212765,,1736581533
move,212,908,6353.798246301736,,1736581566.7232685,,1736581533
move,207,899,688.1534083831964,,1736581566.738229,,1736581533
move,206,893,406.59391872059575,,1736581566.7531884,,1736581533
move,203,891,1809.594129099403,,1736581566.754186,,1736581533
move,202,888,288.25039855598027,,1736581566.7661538,,1736581533
move,202,887,10.554549274899156,,1736581566.8599024,,1736581533
move,201,887,38.562639060000365,,1736581566.8858342,,1736581533
move,201,889,222.81091131238546,,1736581566.8948104,,1736581533
move,198,892,303.83357472591115,,1736581566.9097703,,1736581533
move,197,897,2557.9282313049002,,1736581566.9107676,,1736581533
move,197,899,154.24771991762282,,1736581566.9237337,,1736581533
move,197,901,143.23830339457686,,1736581566.9376965,,1736581533
move,195,903,118.16136817131091,,1736581566.9626284,,1736581533
move,193,903,19.85530442356806,,1736581567.0633597,,1736581533
move,192,908,2557.3165062705093,,1736581567.064356,,1736581533
move,189,909,243.83773948257883,,1736581567.0783198,,1736581533
move,187,909,668.9480063795853,,1736581567.0803146,,1736581533
move,186,910,45.74272098890851,,1736581567.1122293,,1736581533
move,186,912,125.34154140393868,,1736581567.1271877,,1736581533
move,185,914,149.450224879281,,1736581567.1421497,,1736581533
move,184,915,94.53719242502426,,1736581567.157109,,1736581533
move,183,917,140.12354124035258,,1736581567.1740637,,1736581533
move,183,918,32.34548707508174,,1736581567.203983,,1736581533
move,183,920,64.68897868533884,,1736581567.2349002,,1736581533
move,181,921,36.16251730209863,,1736581567.2977345,,1736581533
move,181,922,31.333044478642183,,1736581567.3286493,,1736581533
move,179,922,2001.5767120019088,,1736581567.3296485,,1736581533
move,179,923,111.24589555207808,,1736581567.3386376,,1736581533
move,179,925,125.44838415409232,,1736581567.3545804,,1736581533
move,179,927,95.47807282122491,,1736581567.3755276,,1736581533
move,176,927,91.16202509635725,,1736581567.408436,,1736581533
move,175,927,40.10004206661823,,1736581567.4343686,,1736581533
move,174,928,56.7284635098384,,1736581567.4583032,,1736581533
move,173,928,83.54854388271383,,1736581567.4702723,,1736581533
move,172,928,35.80743586460068,,1736581567.4981995,,1736581533
move,172,926,133.67234483308104,,1736581567.514154,,1736581533
move,173,926,10.445050416003626,,1736581567.6089005,,1736581533
move,174,926,10.666829429566898,,1736581567.7036471,,1736581533
move,174,925,111.33743894669782,,1736581567.7116308,,1736581533
move,174,923,48.915162718011814,,1736581567.752518,,1736581533
move,174,922,77.14371896266323,,1736581567.766478,,1736581533
move,176,921,373.6553331593338,,1736581567.772464,,1736581533
move,185,916,1146.9284396925007,,1736581567.7804418,,1736581533
move,208,904,2167.4366729970093,,1736581567.7924109,,1736581533
move,240,888,3986.7157756851343,,1736581567.801385,,1736581533
move,309,849,9934.156993991957,,1736581567.8103628,,1736581533
move,401,789,15712.366578557392,,1736581567.817344,,1736581533
move,517,717,15225.779119665285,,1736581567.8253207,,1736581533
move,652,640,17313.68273654276,,1736581567.8342972,,1736581533
move,831,528,17639.65221059145,,1736581567.8472633,,1736581533
move,1000,431,10276.59451206378,,1736581567.8662117,,1736581533
move,1166,345,190233.9094230097,,1736581567.8672092,,1736581533
move,1309,284,51925.14896001553,,1736581567.8702016,,1736581533
move,1419,250,1649.254446949345,,1736581567.9390159,,1736581533
move,1478,231,4780.611031844322,,1736581567.9529796,,1736581533
move,1517,220,20313.12364308097,,1736581567.9549737,,1736581533
move,1540,212,12211.61847150425,,1736581567.9559705,,1736581533
move,1546,209,3361.1571600642496,,1736581567.9579663,,1736581533
move,1545,207,186.85372187953058,,1736581567.9709322,,1736581533
move,1544,208,47.262946714546445,,1736581567.9998555,,1736581533
move,1544,209,1003.9023456199138,,1736581568.001849,,1736581533
move,1544,210,83.56019523856958,,1736581568.012819,,1736581533
move,1545,210,16.993371687869704,,1736581568.0726588,,1736581533
move,1549,210,211.1164856736589,,1736581568.0916092,,1736581533
move,1561,206,4221.372959629177,,1736581568.0946045,,1736581533
move,1578,198,1449.3988897169747,,1736581568.1075664,,1736581533
move,1605,187,1719.886417465346,,1736581568.1245213,,1736581533
move,1630,177,3374.319264277911,,1736581568.1325028,,1736581533
move,1657,166,7307.51310396714,,1736581568.1364894,,1736581533
move,1660,164,516.5236060141988,,1736581568.143478,,1736581533
move,1697,138,6477.476178179644,,1736581568.1504524,,1736581533
move,1704,124,523.138308586756,,1736581568.1793747,,1736581533
move,1709,110,7447.779695551003,,1736581568.1813707,,1736581533
move,1709,96,935.7362357178143,,1736581568.1973255,,1736581533
move,1702,81,4152.894181342379,,1736581568.201316,,1736581533
move,1689,70,2134.170651133936,,1736581568.2082975,,1736581533
move,1674,61,17477.45463770168,,1736581568.2102933,,1736581533
move,1651,52,1303.613755409675,,1736581568.2282443,,1736581533
move,1629,44,23461.443084507035,,1736581568.229242,,1736581533
move,1606,40,2925.690593776161,,1736581568.238216,,1736581533
move,1585,35,3605.406740249381,,1736581568.2442088,,1736581533
move,1569,32,8183.905350773509,,1736581568.2461948,,1736581533
move,1555,27,573.2326807063545,,1736581568.2721252,,1736581533
move,1548,26,3550.1805132366067,,1736581568.2731235,,1736581533
move,1546,26,222.7754083123091,,1736581568.2821012,,1736581533
move,1545,26,13.549725568488348,,1736581568.3559034,,1736581533
move,1543,26,71.60814709849248,,1736581568.3838332,,1736581533
move,1539,26,803.121876495931,,1736581568.389813,,1736581533
move,1529,26,5009.918776875299,,1736581568.3918056,,1736581533
move,1511,32,487.8070076493907,,1736581568.4297056,,1736581533
move,1474,42,38440.30049945229,,1736581568.431702,,1736581533
move,1429,46,22657.88197271808,,1736581568.4326966,,1736581533
move,1379,48,12541.553935152046,,1736581568.4366865,,1736581533
move,1348,47,31129.709613494753,,1736581568.4386802,,1736581533
move,1309,42,4926.268934223371,,1736581568.4466584,,1736581533
move,1283,38,799.3024559225457,,1736581568.4785755,,1736581533
move,1266,35,17342.494156048237,,1736581568.4795709,,1736581533
move,1265,32,67.46260968207926,,1736581568.5264454,,1736581533
move,1271,32,6014.776290630975,,1736581568.527443,,1736581533
move,1274,32,97.03197149863509,,1736581568.5583606,,1736581533
move,1276,32,2003.0105062082139,,1736581568.560359,,1736581533
move,1280,30,4472.460115545674,,1736581568.5613523,,1736581533
move,1283,30,429.6855620816828,,1736581568.568336,,1736581533
move,1291,29,622.0669595790948,,1736581568.5813,,1736581533
move,1299,27,413.3506643071564,,1736581568.600251,,1736581533
move,1311,26,12091.479125737813,,1736581568.6022427,,1736581533
move,1322,26,5515.522295277944,,1736581568.6032412,,1736581533
move,1337,25,3767.129593320289,,1736581568.6072319,,1736581533
move,1350,24,13098.690646683159,,1736581568.6092246,,1736581533
move,1360,24,716.2526682491163,,1736581568.6221888,,1736581533
move,1372,20,905.7948397975056,,1736581568.6361535,,1736581533
move,1381,20,9028.638124850515,,1736581568.6381469,,1736581533
move,1390,19,1513.369650015154,,1736581568.6431339,,1736581533
move,1396,19,668.308476736775,,1736581568.6521118,,1736581533
move,1400,18,243.2081458379132,,1736581568.670061,,1736581533
move,1402,18,77.13095128634215,,1736581568.6949947,,1736581533
move,1406,18,190.95179886411492,,1736581568.716936,,1736581533
move,1412,18,668.7702365134202,,1736581568.724914,,1736581533
move,1420,18,1335.87196432837,,1736581568.7318985,,1736581533
move,1429,16,1320.186138930094,,1736581568.7388835,,1736581533
move,1440,15,1230.7750032101326,,1736581568.7478538,,1736581533
move,1448,14,8117.033106749784,,1736581568.7488503,,1736581533
move,1457,14,392.3169403450426,,1736581568.7707944,,1736581533
move,1463,11,560.4941649614103,,1736581568.7837584,,1736581533
move,1465,10,2245.868980435651,,1736581568.784755,,1736581533
move,1468,8,139.04596442551752,,1736581568.8106856,,1736581533
move,1472,8,2005.404733444896,,1736581568.8116837,,1736581533
move,1478,8,200.4717803286785,,1736581568.841613,,1736581533
move,1487,8,2260.674092705713,,1736581568.8455942,,1736581533
move,1499,8,1094.0235621440681,,1736581568.8565629,,1736581533
move,1511,7,1006.0376532917722,,1736581568.8695278,,1736581533
move,1522,7,5515.522295277944,,1736581568.8705266,,1736581533
move,1531,7,1128.2424532249388,,1736581568.8785036,,1736581533
move,1534,7,501.1115890083632,,1736581568.8854868,,1736581533
move,1537,7,273.48211258422083,,1736581568.89546,,1736581533
move,1538,7,45.57787557728878,,1736581568.9174004,,1736581533
move,1539,7,41.77760070122316,,1736581568.9413366,,1736581533
move,1539,7,0.0,,1736581568.9483223,,1736581533
move,1539,8,16.712039047713915,,1736581569.0071604,,1736581533
move,1539,10,286.56468417996103,,1736581569.015138,,1736581533
move,1539,14,2004.2069047903476,,1736581569.0161355,,1736581533
move,1539,18,87.18743211711454,,1736581569.063011,,1736581533
move,1538,18,501.17146612498505,,1736581569.064009,,1736581533
move,1537,23,213.0332889268096,,1736581569.0879443,,1736581533
move,1535,25,2836.0705720849737,,1736581569.0899382,,1736581533
move,1533,27,1418.3743666943383,,1736581569.0909357,,1736581533
move,1531,30,3614.430721052512,,1736581569.0919333,,1736581533
move,1528,35,365.40295014802143,,1736581569.1078908,,1736581533
move,1526,36,160.13435429414147,,1736581569.1218545,,1736581533
move,1523,37,3173.099004582506,,1736581569.1238482,,1736581533
move,1522,38,709.356804773466,,1736581569.1248448,,1736581533
move,1521,40,249.05063631364592,,1736581569.1338232,,1736581533
move,1521,41,37.13679587753006,,1736581569.161745,,1736581533
move,1518,41,1504.9529960531038,,1736581569.162744,,1736581533
move,1517,41,125.337795840306,,1736581569.1717193,,1736581533
move,1516,41,22.787328251739893,,1736581569.2146065,,1736581533
move,1516,43,250.68308280787735,,1736581569.2225847,,1736581533
move,1514,43,55.70235794869752,,1736581569.2594845,,1736581533
move,1514,42,11.796365722707062,,1736581569.3442583,,1736581533
move,1514,41,3.7553353412863553,,1736581569.6095495,,1736581533
move,1514,40,200.5308854465481,,1736581569.6155326,,1736581533
move,1514,38,91.15377008921295,,1736581569.6364772,,1736581533
move,1512,37,280.25545681456083,,1736581569.6454563,,1736581533
move,1511,36,15.085059755185414,,1736581569.7382052,,1736581533
move,1510,36,77.12669633334559,,1736581569.7511709,,1736581533
move,1510,33,103.72355579002901,,1736581569.781089,,1736581533
move,1510,31,401.13848508033664,,1736581569.7850797,,1736581533
move,1509,30,45.74201549643514,,1736581569.8169956,,1736581533
move,1509,30,0.0,,1736581569.875835,,1736581533
click_press,1509,30,,Button.left,1736581569.8768342,,1736581533
move,1509,30,0.0,,1736581569.975569,,1736581533
click_release,1509,30,,Button.left,1736581569.9765668,,1736581533
move,1508,30,12.080542634542548,,1736581570.0593443,,1736581533
move,1505,30,28.922976492303167,,1736581570.1620705,,1736581533
move,1505,30,0.0,,1736581571.490519,,1736581533
click_press,1505,30,,Button.left,1736581571.4915152,,1736581533
move,1505,30,0.0,,1736581571.5723016,,1736581533
click_release,1505,30,,Button.left,1736581571.5732963,,1736581533
