event,x,y,speed,button,time,scroll,session_id
move,1847,82,705.306624212546,,1736580550.79834,,1736580537
move,1847,88,400.985086042065,,1736580550.8133,,1736580537
move,1848,92,318.1360661150988,,1736580550.8262658,,1736580537
move,1848,93,500.9320434730682,,1736580550.8282607,,1736580537
move,1848,94,34.575658654004684,,1736580550.8561862,,1736580537
move,1848,95,55.68941526368899,,1736580550.8751361,,1736580537
move,1848,98,136.75591783501793,,1736580550.8960798,,1736580537
move,1848,99,167.117061120408,,1736580550.9020636,,1736580537
move,1846,100,80.06922782050556,,1736580550.9309871,,1736580537
move,1845,101,202.67337279241886,,1736580550.936968,,1736580537
move,1845,103,143.22118454525278,,1736580550.9509325,,1736580537
move,1841,104,1377.314305348093,,1736580550.953926,,1736580537
move,1838,104,200.5244940239044,,1736580550.9688869,,1736580537
move,1837,104,34.577938994229186,,1736580550.997807,,1736580537
move,1836,105,1419.05301471668,,1736580550.9988036,,1736580537
move,1836,107,117.94342275462573,,1736580551.016757,,1736580537
move,1835,107,17.905399405758,,1736580551.07161,,1736580537
move,1835,106,4.476196981080527,,1736580551.295014,,1736580537
move,1834,106,1004.8643986583613,,1736580551.2970061,,1736580537
move,1831,106,97.0147647281054,,1736580551.3279254,,1736580537
move,1829,107,280.31409116801,,1736580551.335902,,1736580537
move,1826,107,125.35277943813509,,1736580551.3598382,,1736580537
move,1824,109,94.53493240974608,,1736580551.3897576,,1736580537
move,1822,109,2006.844019138756,,1736580551.3907561,,1736580537
move,1820,109,668.3617241654051,,1736580551.39275,,1736580537
move,1819,110,54.53881575501767,,1736580551.4196784,,1736580537
move,1818,110,31.33234228513801,,1736580551.4515927,,1736580537
move,1818,111,5.14189952078616,,1736580551.645077,,1736580537
move,1818,112,1003.9023456199138,,1736580551.646073,,1736580537
move,1818,113,66.8436284821827,,1736580551.6610334,,1736580537
move,1817,115,2245.3313053146467,,1736580551.6630273,,1736580537
move,1814,118,250.23096443101448,,1736580551.6789842,,1736580537
move,1811,121,354.46645162637276,,1736580551.69195,,1736580537
move,1808,124,283.61157727507276,,1736580551.70691,,1736580537
move,1805,129,417.61495921242465,,1736580551.719875,,1736580537
move,1800,132,5842.519077008415,,1736580551.7218692,,1736580537
move,1798,135,241.00428910235559,,1736580551.736831,,1736580537
move,1796,139,149.46570614913946,,1736580551.7657545,,1736580537
move,1794,141,2839.464624947689,,1736580551.7677472,,1736580537
move,1789,143,1079.4273974300347,,1736580551.7717395,,1736580537
move,1789,145,250.70555887627017,,1736580551.779717,,1736580537
move,1788,146,202.63875380963796,,1736580551.786696,,1736580537
move,1786,149,722.747951485553,,1736580551.7926807,,1736580537
move,1785,149,55.70346760163088,,1736580551.8096368,,1736580537
move,1784,151,747.5489289254964,,1736580551.812628,,1736580537
move,1784,152,91.15872291408576,,1736580551.8245955,,1736580537
move,1780,155,358.0957584864422,,1736580551.8375607,,1736580537
move,1780,156,55.70050862538346,,1736580551.8565106,,1736580537
move,1779,158,93.41104212323614,,1736580551.8804462,,1736580537
move,1779,157,11.018736273551696,,1736580551.9702063,,1736580537
move,1778,157,32.34423991918382,,1736580552.0011237,,1736580537
move,1778,160,176.9002108814846,,1736580552.0190752,,1736580537
move,1778,161,32.34897962331672,,1736580552.0489953,,1736580537
move,1779,162,9.916032280065803,,1736580552.1926105,,1736580537
move,1783,162,267.3659920318725,,1736580552.207571,,1736580537
move,1785,162,334.32736837910005,,1736580552.213555,,1736580537
move,1792,162,280.7486086939892,,1736580552.2384884,,1736580537
move,1796,160,4481.0075787383075,,1736580552.2394862,,1736580537
move,1802,157,1121.0106612573343,,1736580552.245475,,1736580537
move,1802,156,7.833114828800765,,1736580552.3721356,,1736580537
move,1800,156,401.3496004975838,,1736580552.3771188,,1736580537
move,1797,156,120.32888659379752,,1736580552.4020505,,1736580537
move,1792,156,139.26236801912478,,1736580552.437954,,1736580537
move,1788,156,4009.85086042065,,1736580552.4399486,,1736580537
move,1782,155,762.4684023753009,,1736580552.4469292,,1736580537
move,1777,153,449.85099165949964,,1736580552.459897,,1736580537
move,1769,152,4044.4396510847505,,1736580552.4608936,,1736580537
move,1763,151,609.9637844425836,,1736580552.470866,,1736580537
move,1754,150,1815.1901216990213,,1736580552.47685,,1736580537
move,1742,146,1409.4794335065353,,1736580552.4858267,,1736580537
move,1731,144,659.3979457716462,,1736580552.5017843,,1736580537
move,1720,141,1905.6554477764553,,1736580552.5087645,,1736580537
move,1709,136,1211.3961195915385,,1736580552.518738,,1736580537
move,1697,133,3099.7595300144567,,1736580552.5227282,,1736580537
move,1687,130,455.1293923082873,,1736580552.5456662,,1736580537
move,1674,127,3346.2294415368856,,1736580552.5486586,,1736580537
move,1663,124,11402.580701466415,,1736580552.550653,,1736580537
move,1652,121,1143.5573175338995,,1736580552.559629,,1736580537
move,1642,117,599.8570747124735,,1736580552.578578,,1736580537
move,1632,113,5404.239332748768,,1736580552.5795767,,1736580537
move,1625,110,263.30083665947404,,1736580552.6094954,,1736580537
move,1619,106,7251.392057963899,,1736580552.610493,,1736580537
move,1613,103,3363.165979786975,,1736580552.61149,,1736580537
move,1607,101,6331.051951863902,,1736580552.6134844,,1736580537
move,1603,96,246.87597302558737,,1736580552.6394145,,1736580537
move,1596,95,7150.001930467361,,1736580552.6404133,,1736580537
move,1592,93,640.0565660478591,,1736580552.6464016,,1736580537
move,1589,93,501.711004784689,,1736580552.6523812,,1736580537
move,1585,92,826.3754201725358,,1736580552.6573706,,1736580537
move,1580,92,313.3304447864218,,1736580552.6743228,,1736580537
move,1572,90,486.4299735022124,,1736580552.691276,,1736580537
move,1562,88,5118.305119526211,,1736580552.6932714,,1736580537
move,1548,86,7086.788054379596,,1736580552.6942687,,1736580537
move,1537,83,394.2101643856349,,1736580552.7241883,,1736580537
move,1525,80,12411.64479757224,,1736580552.7251863,,1736580537
move,1515,77,5234.260022896194,,1736580552.726183,,1736580537
move,1505,73,719.916438229246,,1736580552.7411435,,1736580537
move,1489,67,17150.585826752955,,1736580552.7421398,,1736580537
move,1478,61,837.5082227591647,,1736580552.7580974,,1736580537
move,1466,59,1108.3674093394418,,1736580552.768077,,1736580537
move,1459,53,9300.041413035446,,1736580552.7700653,,1736580537
move,1459,50,97.02224518278061,,1736580552.799989,,1736580537
move,1459,48,334.3406935033878,,1736580552.806968,,1736580537
move,1460,48,143.20406978729216,,1736580552.81395,,1736580537
move,1461,47,78.78078442239946,,1736580552.8319001,,1736580537
move,1463,47,80.22079201292927,,1736580552.8558364,,1736580537
move,1465,47,250.61567877629062,,1736580552.8638167,,1736580537
move,1468,46,226.48351073467677,,1736580552.8777792,,1736580537
move,1470,46,2004.925430210325,,1736580552.879775,,1736580537
move,1474,42,436.1661532788501,,1736580552.8917463,,1736580537
move,1477,42,3026.921337503007,,1736580552.8937345,,1736580537
move,1481,41,344.2943004628931,,1736580552.9057043,,1736580537
move,1482,40,28.943308292747744,,1736580552.9535744,,1736580537
move,1486,40,4003.1534240038177,,1736580552.9545736,,1736580537
move,1488,40,2007.3242402488634,,1736580552.95557,,1736580537
move,1491,40,334.2252443688908,,1736580552.964546,,1736580537
move,1495,38,131.8888619524304,,1736580552.9984543,,1736580537
move,1497,38,143.23830339457686,,1736580553.012417,,1736580537
move,1497,37,3.659373170555087,,1736580553.285688,,1736580537
move,1497,36,21.797764254049756,,1736580553.3315642,,1736580537
move,1497,33,3010.266028708134,,1736580553.3335693,,1736580537
move,1497,32,111.40249667994688,,1736580553.34254,,1736580537
move,1497,31,6.596435603701537,,1736580553.4941301,,1736580537
move,1498,31,502.13144977852266,,1736580553.4951258,,1736580537
move,1498,30,62.66421645526123,,1736580553.512081,,1736580537
move,1498,30,0.0,,1736580553.5739164,,1736580537
click_press,1498,30,,Button.left,1736580553.5759099,,1736580537
move,1498,29,334.3940046240931,,1736580553.576907,,1736580537
move,1498,29,0.0,,1736580553.6327584,,1736580537
click_release,1498,29,,Button.left,1736580553.6337554,,1736580537
move,1498,29,0.0,,1736580553.6906028,,1736580537
click_press,1498,29,,Button.left,1736580553.6916006,,1736580537
move,1498,29,0.0,,1736580553.7374794,,1736580537
click_release,1498,29,,Button.left,1736580553.738476,,1736580537
move,1498,30,10.666802302071915,,1736580553.8312283,,1736580537
move,1498,31,19.282560523726772,,1736580553.8830886,,1736580537
